ConfigID	k_StrategiesPerAgent	K_StrategySpace	l_Lambda	m_Memory	n_Agents	p_Crowded	s_Seed	ABMAT_Max_t	ABMAT_SeqMC_BCc	ABMAT_SeqMC_Pv	ABMAT_SeqMC_seed	ABMAT_Window
1998.0	0.0	0.4	0.5	10.0	8010.0	0.8	1481864409.0	1000.0	20.0	0.05	678822398.0	300.0
1999.0	0.0	0.6	0.5	10.0	8010.0	0.8	119702572.0	1000.0	20.0	0.05	1309562934.0	300.0
2000.0	0.0	0.8	0.5	10.0	8010.0	0.8	517122258.0	1000.0	20.0	0.05	830662227.0	300.0
2001.0	0.0	0.0	0.5	8.0	10.0	0.2	173045978.0	1000.0	20.0	0.05	316030676.0	300.0
2002.0	0.0	0.2	0.5	8.0	10.0	0.2	639901241.0	1000.0	20.0	0.05	192757061.0	300.0
2003.0	0.0	0.4	0.5	8.0	10.0	0.2	1955984509.0	1000.0	20.0	0.05	12985927.0	300.0
2004.0	0.0	0.6	0.5	8.0	10.0	0.2	1039081908.0	1000.0	20.0	0.05	264671902.0	300.0
2005.0	0.0	0.8	0.5	8.0	10.0	0.2	660735814.0	1000.0	20.0	0.05	1988697761.0	300.0
2006.0	0.0	0.0	0.5	8.0	2010.0	0.2	347236410.0	1000.0	20.0	0.05	2074109112.0	300.0
2007.0	0.0	0.2	0.5	8.0	2010.0	0.2	441940060.0	1000.0	20.0	0.05	1592501091.0	300.0
2008.0	0.0	0.4	0.5	8.0	2010.0	0.2	1173980487.0	1000.0	20.0	0.05	1899403604.0	300.0
2009.0	0.0	0.6	0.5	8.0	2010.0	0.2	1189691457.0	1000.0	20.0	0.05	1147957182.0	300.0
2010.0	0.0	0.8	0.5	8.0	2010.0	0.2	419742860.0	1000.0	20.0	0.05	356974837.0	300.0
2011.0	0.0	0.0	0.5	8.0	4010.0	0.2	1968145465.0	1000.0	20.0	0.05	704027172.0	300.0
2012.0	0.0	0.2	0.5	8.0	4010.0	0.2	799040558.0	1000.0	20.0	0.05	1631708881.0	300.0
2013.0	0.0	0.4	0.5	8.0	4010.0	0.2	727617888.0	1000.0	20.0	0.05	2044538535.0	300.0
2014.0	0.0	0.6	0.5	8.0	4010.0	0.2	1584687817.0	1000.0	20.0	0.05	1282969529.0	300.0
2015.0	0.0	0.8	0.5	8.0	4010.0	0.2	1891707952.0	1000.0	20.0	0.05	106527878.0	300.0
2016.0	0.0	0.0	0.5	8.0	6010.0	0.2	552037928.0	1000.0	20.0	0.05	998657924.0	300.0
2017.0	0.0	0.2	0.5	8.0	6010.0	0.2	487432703.0	1000.0	20.0	0.05	1597524225.0	300.0
2018.0	0.0	0.4	0.5	8.0	6010.0	0.2	1973984215.0	1000.0	20.0	0.05	910039403.0	300.0
2019.0	0.0	0.6	0.5	8.0	6010.0	0.2	734724165.0	1000.0	20.0	0.05	2064914473.0	300.0
2020.0	0.0	0.8	0.5	8.0	6010.0	0.2	955313325.0	1000.0	20.0	0.05	1050223443.0	300.0
2021.0	0.0	0.0	0.5	8.0	8010.0	0.2	755162351.0	1000.0	20.0	0.05	1953240472.0	300.0
2022.0	0.0	0.2	0.5	8.0	8010.0	0.2	1221822597.0	1000.0	20.0	0.05	1636757462.0	300.0
2023.0	0.0	0.4	0.5	8.0	8010.0	0.2	1743341652.0	1000.0	20.0	0.05	734115228.0	300.0
2024.0	0.0	0.6	0.5	8.0	8010.0	0.2	931351485.0	1000.0	20.0	0.05	1822079261.0	300.0
2025.0	0.0	0.8	0.5	8.0	8010.0	0.2	780084928.0	1000.0	20.0	0.05	1704962716.0	300.0
2026.0	0.0	0.0	0.5	8.0	10.0	0.4	2020765625.0	1000.0	20.0	0.05	1338334085.0	300.0
2027.0	0.0	0.2	0.5	8.0	10.0	0.4	1592632472.0	1000.0	20.0	0.05	1728933312.0	300.0
2028.0	0.0	0.4	0.5	8.0	10.0	0.4	1814708827.0	1000.0	20.0	0.05	848370583.0	300.0
2029.0	0.0	0.6	0.5	8.0	10.0	0.4	110087441.0	1000.0	20.0	0.05	863022721.0	300.0
2030.0	0.0	0.8	0.5	8.0	10.0	0.4	1446880486.0	1000.0	20.0	0.05	967120089.0	300.0
2031.0	0.0	0.0	0.5	8.0	2010.0	0.4	1608386119.0	1000.0	20.0	0.05	766613930.0	300.0
2032.0	0.0	0.2	0.5	8.0	2010.0	0.4	1363102663.0	1000.0	20.0	0.05	400333483.0	300.0
2033.0	0.0	0.4	0.5	8.0	2010.0	0.4	1609258611.0	1000.0	20.0	0.05	1171873170.0	300.0
2034.0	0.0	0.6	0.5	8.0	2010.0	0.4	438224938.0	1000.0	20.0	0.05	626874472.0	300.0
2035.0	0.0	0.8	0.5	8.0	2010.0	0.4	1607624960.0	1000.0	20.0	0.05	1036378262.0	300.0
2036.0	0.0	0.0	0.5	8.0	4010.0	0.4	463923986.0	1000.0	20.0	0.05	2077199064.0	300.0
2037.0	0.0	0.2	0.5	8.0	4010.0	0.4	1535719286.0	1000.0	20.0	0.05	2055431401.0	300.0
2038.0	0.0	0.4	0.5	8.0	4010.0	0.4	917201101.0	1000.0	20.0	0.05	1020270213.0	300.0
2039.0	0.0	0.6	0.5	8.0	4010.0	0.4	1928344143.0	1000.0	20.0	0.05	1127534873.0	300.0
2040.0	0.0	0.8	0.5	8.0	4010.0	0.4	1518869897.0	1000.0	20.0	0.05	541537131.0	300.0
2041.0	0.0	0.0	0.5	8.0	6010.0	0.4	959337787.0	1000.0	20.0	0.05	265106569.0	300.0
2042.0	0.0	0.2	0.5	8.0	6010.0	0.4	442338759.0	1000.0	20.0	0.05	2025970.0	300.0
2043.0	0.0	0.4	0.5	8.0	6010.0	0.4	84321057.0	1000.0	20.0	0.05	2098701029.0	300.0
2044.0	0.0	0.6	0.5	8.0	6010.0	0.4	520450598.0	1000.0	20.0	0.05	1424448902.0	300.0
2045.0	0.0	0.8	0.5	8.0	6010.0	0.4	1801952882.0	1000.0	20.0	0.05	1182534332.0	300.0
2046.0	0.0	0.0	0.5	8.0	8010.0	0.4	328875310.0	1000.0	20.0	0.05	1563618143.0	300.0
2047.0	0.0	0.2	0.5	8.0	8010.0	0.4	1289030088.0	1000.0	20.0	0.05	1570348683.0	300.0
2048.0	0.0	0.4	0.5	8.0	8010.0	0.4	1653018285.0	1000.0	20.0	0.05	2094677814.0	300.0
2049.0	0.0	0.6	0.5	8.0	8010.0	0.4	1231717765.0	1000.0	20.0	0.05	733668703.0	300.0
2050.0	0.0	0.8	0.5	8.0	8010.0	0.4	1392567032.0	1000.0	20.0	0.05	146975305.0	300.0
2051.0	0.0	0.0	0.5	8.0	10.0	0.6	1927146066.0	1000.0	20.0	0.05	256368770.0	300.0
2052.0	0.0	0.2	0.5	8.0	10.0	0.6	704037134.0	1000.0	20.0	0.05	1751799865.0	300.0
2053.0	0.0	0.4	0.5	8.0	10.0	0.6	1282718565.0	1000.0	20.0	0.05	845325843.0	300.0
2054.0	0.0	0.6	0.5	8.0	10.0	0.6	1016695337.0	1000.0	20.0	0.05	1835126553.0	300.0
2055.0	0.0	0.8	0.5	8.0	10.0	0.6	730153860.0	1000.0	20.0	0.05	1867558477.0	300.0
2056.0	0.0	0.0	0.5	8.0	2010.0	0.6	189267250.0	1000.0	20.0	0.05	1668161941.0	300.0
2057.0	0.0	0.2	0.5	8.0	2010.0	0.6	1820094682.0	1000.0	20.0	0.05	390450437.0	300.0
2058.0	0.0	0.4	0.5	8.0	2010.0	0.6	924162141.0	1000.0	20.0	0.05	355408061.0	300.0
2059.0	0.0	0.6	0.5	8.0	2010.0	0.6	1517420812.0	1000.0	20.0	0.05	1149650578.0	300.0
2060.0	0.0	0.8	0.5	8.0	2010.0	0.6	1364346498.0	1000.0	20.0	0.05	421952549.0	300.0
2061.0	0.0	0.0	0.5	8.0	4010.0	0.6	454720777.0	1000.0	20.0	0.05	89114829.0	300.0
2062.0	0.0	0.2	0.5	8.0	4010.0	0.6	691634766.0	1000.0	20.0	0.05	1202042507.0	300.0
2063.0	0.0	0.4	0.5	8.0	4010.0	0.6	1842401198.0	1000.0	20.0	0.05	1432215787.0	300.0
2064.0	0.0	0.6	0.5	8.0	4010.0	0.6	935006485.0	1000.0	20.0	0.05	2046809859.0	300.0
2065.0	0.0	0.8	0.5	8.0	4010.0	0.6	1544567307.0	1000.0	20.0	0.05	1997514562.0	300.0
2066.0	0.0	0.0	0.5	8.0	6010.0	0.6	1132986545.0	1000.0	20.0	0.05	555992697.0	300.0
2067.0	0.0	0.2	0.5	8.0	6010.0	0.6	113444446.0	1000.0	20.0	0.05	1559255345.0	300.0
2068.0	0.0	0.4	0.5	8.0	6010.0	0.6	260496205.0	1000.0	20.0	0.05	650204637.0	300.0
2069.0	0.0	0.6	0.5	8.0	6010.0	0.6	1143472568.0	1000.0	20.0	0.05	1212075393.0	300.0
2070.0	0.0	0.8	0.5	8.0	6010.0	0.6	1289742595.0	1000.0	20.0	0.05	357030604.0	300.0
2071.0	0.0	0.0	0.5	8.0	8010.0	0.6	815479868.0	1000.0	20.0	0.05	1325414510.0	300.0
2072.0	0.0	0.2	0.5	8.0	8010.0	0.6	2082670152.0	1000.0	20.0	0.05	1562575970.0	300.0
2073.0	0.0	0.4	0.5	8.0	8010.0	0.6	1981276481.0	1000.0	20.0	0.05	1636837931.0	300.0
2074.0	0.0	0.6	0.5	8.0	8010.0	0.6	1270702515.0	1000.0	20.0	0.05	412367046.0	300.0
2075.0	0.0	0.8	0.5	8.0	8010.0	0.6	1431696535.0	1000.0	20.0	0.05	1338697424.0	300.0
2076.0	0.0	0.0	0.5	8.0	10.0	0.8	1293792692.0	1000.0	20.0	0.05	1051807143.0	300.0
2077.0	0.0	0.2	0.5	8.0	10.0	0.8	1135281412.0	1000.0	20.0	0.05	718209859.0	300.0
2078.0	0.0	0.4	0.5	8.0	10.0	0.8	1115215516.0	1000.0	20.0	0.05	424248078.0	300.0
2079.0	0.0	0.6	0.5	8.0	10.0	0.8	1729098852.0	1000.0	20.0	0.05	398952973.0	300.0
2080.0	0.0	0.8	0.5	8.0	10.0	0.8	182463719.0	1000.0	20.0	0.05	936831208.0	300.0
2081.0	0.0	0.0	0.5	8.0	2010.0	0.8	1413704461.0	1000.0	20.0	0.05	939989724.0	300.0
2082.0	0.0	0.2	0.5	8.0	2010.0	0.8	594324973.0	1000.0	20.0	0.05	1198663490.0	300.0
2083.0	0.0	0.4	0.5	8.0	2010.0	0.8	745181841.0	1000.0	20.0	0.05	2003318109.0	300.0
2084.0	0.0	0.6	0.5	8.0	2010.0	0.8	1981365349.0	1000.0	20.0	0.05	1078835269.0	300.0
2085.0	0.0	0.8	0.5	8.0	2010.0	0.8	704125516.0	1000.0	20.0	0.05	1582979805.0	300.0
2086.0	0.0	0.0	0.5	8.0	4010.0	0.8	78840447.0	1000.0	20.0	0.05	1019558677.0	300.0
2087.0	0.0	0.2	0.5	8.0	4010.0	0.8	722248990.0	1000.0	20.0	0.05	1976835760.0	300.0
2088.0	0.0	0.4	0.5	8.0	4010.0	0.8	25776306.0	1000.0	20.0	0.05	1187160906.0	300.0
2089.0	0.0	0.6	0.5	8.0	4010.0	0.8	1590562929.0	1000.0	20.0	0.05	1041568197.0	300.0
2090.0	0.0	0.8	0.5	8.0	4010.0	0.8	183401612.0	1000.0	20.0	0.05	2088344932.0	300.0
2091.0	0.0	0.0	0.5	8.0	6010.0	0.8	1112418931.0	1000.0	20.0	0.05	1318954916.0	300.0
2092.0	0.0	0.2	0.5	8.0	6010.0	0.8	508115640.0	1000.0	20.0	0.05	1038304232.0	300.0
2093.0	0.0	0.4	0.5	8.0	6010.0	0.8	921591517.0	1000.0	20.0	0.05	160837597.0	300.0
2094.0	0.0	0.6	0.5	8.0	6010.0	0.8	227977624.0	1000.0	20.0	0.05	1798458541.0	300.0
2095.0	0.0	0.8	0.5	8.0	6010.0	0.8	515009426.0	1000.0	20.0	0.05	418669701.0	300.0
2096.0	0.0	0.0	0.5	8.0	8010.0	0.8	1084289085.0	1000.0	20.0	0.05	1650871894.0	300.0
2097.0	0.0	0.2	0.5	8.0	8010.0	0.8	133029137.0	1000.0	20.0	0.05	1238685575.0	300.0
2098.0	0.0	0.4	0.5	8.0	8010.0	0.8	256002477.0	1000.0	20.0	0.05	78299511.0	300.0
2099.0	0.0	0.6	0.5	8.0	8010.0	0.8	113266776.0	1000.0	20.0	0.05	1791353781.0	300.0
2100.0	0.0	0.8	0.5	8.0	8010.0	0.8	253343980.0	1000.0	20.0	0.05	96961818.0	300.0
2101.0	0.0	0.0	0.5	6.0	10.0	0.2	940382847.0	1000.0	20.0	0.05	1812462179.0	300.0
2102.0	0.0	0.2	0.5	6.0	10.0	0.2	563517698.0	1000.0	20.0	0.05	905620950.0	300.0
2103.0	0.0	0.4	0.5	6.0	10.0	0.2	85732987.0	1000.0	20.0	0.05	964388766.0	300.0
2104.0	0.0	0.6	0.5	6.0	10.0	0.2	1240414645.0	1000.0	20.0	0.05	1226013562.0	300.0
2105.0	0.0	0.8	0.5	6.0	10.0	0.2	713880886.0	1000.0	20.0	0.05	677602346.0	300.0
2106.0	0.0	0.0	0.5	6.0	2010.0	0.2	228972479.0	1000.0	20.0	0.05	787693396.0	300.0
2107.0	0.0	0.2	0.5	6.0	2010.0	0.2	213663175.0	1000.0	20.0	0.05	1646252255.0	300.0
2108.0	0.0	0.4	0.5	6.0	2010.0	0.2	2075058253.0	1000.0	20.0	0.05	2083219032.0	300.0
2109.0	0.0	0.6	0.5	6.0	2010.0	0.2	1857726040.0	1000.0	20.0	0.05	1290191316.0	300.0
2110.0	0.0	0.8	0.5	6.0	2010.0	0.2	1505097624.0	1000.0	20.0	0.05	612474798.0	300.0
2111.0	0.0	0.0	0.5	6.0	4010.0	0.2	1354569163.0	1000.0	20.0	0.05	978499957.0	300.0
2112.0	0.0	0.2	0.5	6.0	4010.0	0.2	1035124355.0	1000.0	20.0	0.05	1627312772.0	300.0
2113.0	0.0	0.4	0.5	6.0	4010.0	0.2	605415059.0	1000.0	20.0	0.05	682984866.0	300.0
2114.0	0.0	0.6	0.5	6.0	4010.0	0.2	1985653126.0	1000.0	20.0	0.05	120740755.0	300.0
2115.0	0.0	0.8	0.5	6.0	4010.0	0.2	1042891715.0	1000.0	20.0	0.05	1960224792.0	300.0
2116.0	0.0	0.0	0.5	6.0	6010.0	0.2	1310744578.0	1000.0	20.0	0.05	1173400257.0	300.0
2117.0	0.0	0.2	0.5	6.0	6010.0	0.2	536321542.0	1000.0	20.0	0.05	737178500.0	300.0
2118.0	0.0	0.4	0.5	6.0	6010.0	0.2	1829760040.0	1000.0	20.0	0.05	1200911794.0	300.0
2119.0	0.0	0.6	0.5	6.0	6010.0	0.2	1105400444.0	1000.0	20.0	0.05	213845807.0	300.0
2120.0	0.0	0.8	0.5	6.0	6010.0	0.2	34420205.0	1000.0	20.0	0.05	2069498184.0	300.0
2121.0	0.0	0.0	0.5	6.0	8010.0	0.2	809571630.0	1000.0	20.0	0.05	1295390187.0	300.0
2122.0	0.0	0.2	0.5	6.0	8010.0	0.2	171186817.0	1000.0	20.0	0.05	1466976758.0	300.0
2123.0	0.0	0.4	0.5	6.0	8010.0	0.2	2002671757.0	1000.0	20.0	0.05	1236231717.0	300.0
2124.0	0.0	0.6	0.5	6.0	8010.0	0.2	270830593.0	1000.0	20.0	0.05	1249237468.0	300.0
2125.0	0.0	0.8	0.5	6.0	8010.0	0.2	1645718108.0	1000.0	20.0	0.05	872772867.0	300.0
2126.0	0.0	0.0	0.5	6.0	10.0	0.4	1889437176.0	1000.0	20.0	0.05	1393036035.0	300.0
2127.0	0.0	0.2	0.5	6.0	10.0	0.4	1931122347.0	1000.0	20.0	0.05	1338967460.0	300.0
2128.0	0.0	0.4	0.5	6.0	10.0	0.4	281938774.0	1000.0	20.0	0.05	665057886.0	300.0
2129.0	0.0	0.6	0.5	6.0	10.0	0.4	433351352.0	1000.0	20.0	0.05	1951690042.0	300.0
2130.0	0.0	0.8	0.5	6.0	10.0	0.4	1632946710.0	1000.0	20.0	0.05	1452554436.0	300.0
2131.0	0.0	0.0	0.5	6.0	2010.0	0.4	646320250.0	1000.0	20.0	0.05	395233139.0	300.0
2132.0	0.0	0.2	0.5	6.0	2010.0	0.4	1624466341.0	1000.0	20.0	0.05	1018246435.0	300.0
2133.0	0.0	0.4	0.5	6.0	2010.0	0.4	484879372.0	1000.0	20.0	0.05	1324185615.0	300.0
2134.0	0.0	0.6	0.5	6.0	2010.0	0.4	86616289.0	1000.0	20.0	0.05	700445288.0	300.0
2135.0	0.0	0.8	0.5	6.0	2010.0	0.4	1006218484.0	1000.0	20.0	0.05	317738104.0	300.0
2136.0	0.0	0.0	0.5	6.0	4010.0	0.4	2114529389.0	1000.0	20.0	0.05	449033172.0	300.0
2137.0	0.0	0.2	0.5	6.0	4010.0	0.4	279931216.0	1000.0	20.0	0.05	437087814.0	300.0
2138.0	0.0	0.4	0.5	6.0	4010.0	0.4	1651546207.0	1000.0	20.0	0.05	913766446.0	300.0
2139.0	0.0	0.6	0.5	6.0	4010.0	0.4	1214221485.0	1000.0	20.0	0.05	45116822.0	300.0
2140.0	0.0	0.8	0.5	6.0	4010.0	0.4	73940673.0	1000.0	20.0	0.05	957403078.0	300.0
2141.0	0.0	0.0	0.5	6.0	6010.0	0.4	1753753780.0	1000.0	20.0	0.05	1901036016.0	300.0
2142.0	0.0	0.2	0.5	6.0	6010.0	0.4	186200937.0	1000.0	20.0	0.05	1156125958.0	300.0
2143.0	0.0	0.4	0.5	6.0	6010.0	0.4	1961145817.0	1000.0	20.0	0.05	833165146.0	300.0
2144.0	0.0	0.6	0.5	6.0	6010.0	0.4	1781479057.0	1000.0	20.0	0.05	287109232.0	300.0
2145.0	0.0	0.8	0.5	6.0	6010.0	0.4	2008744370.0	1000.0	20.0	0.05	1613669287.0	300.0
2146.0	0.0	0.0	0.5	6.0	8010.0	0.4	2021500215.0	1000.0	20.0	0.05	1453024445.0	300.0
2147.0	0.0	0.2	0.5	6.0	8010.0	0.4	780404002.0	1000.0	20.0	0.05	2014728726.0	300.0
2148.0	0.0	0.4	0.5	6.0	8010.0	0.4	591775147.0	1000.0	20.0	0.05	713335060.0	300.0
2149.0	0.0	0.6	0.5	6.0	8010.0	0.4	1504974618.0	1000.0	20.0	0.05	1643504238.0	300.0
2150.0	0.0	0.8	0.5	6.0	8010.0	0.4	1995878783.0	1000.0	20.0	0.05	439809825.0	300.0
2151.0	0.0	0.0	0.5	6.0	10.0	0.6	1713687731.0	1000.0	20.0	0.05	1586015572.0	300.0
2152.0	0.0	0.2	0.5	6.0	10.0	0.6	136997767.0	1000.0	20.0	0.05	831555364.0	300.0
2153.0	0.0	0.4	0.5	6.0	10.0	0.6	607234196.0	1000.0	20.0	0.05	653888208.0	300.0
2154.0	0.0	0.6	0.5	6.0	10.0	0.6	2110862350.0	1000.0	20.0	0.05	1380353984.0	300.0
2155.0	0.0	0.8	0.5	6.0	10.0	0.6	1541197813.0	1000.0	20.0	0.05	2097270406.0	300.0
2156.0	0.0	0.0	0.5	6.0	2010.0	0.6	810034660.0	1000.0	20.0	0.05	1721938649.0	300.0
2157.0	0.0	0.2	0.5	6.0	2010.0	0.6	933148138.0	1000.0	20.0	0.05	1867309341.0	300.0
2158.0	0.0	0.4	0.5	6.0	2010.0	0.6	387959116.0	1000.0	20.0	0.05	2035140568.0	300.0
2159.0	0.0	0.6	0.5	6.0	2010.0	0.6	469808667.0	1000.0	20.0	0.05	700553205.0	300.0
2160.0	0.0	0.8	0.5	6.0	2010.0	0.6	1623910457.0	1000.0	20.0	0.05	845582728.0	300.0
2161.0	0.0	0.0	0.5	6.0	4010.0	0.6	1306123986.0	1000.0	20.0	0.05	954714324.0	300.0
2162.0	0.0	0.2	0.5	6.0	4010.0	0.6	1594227300.0	1000.0	20.0	0.05	490337631.0	300.0
2163.0	0.0	0.4	0.5	6.0	4010.0	0.6	125537573.0	1000.0	20.0	0.05	644093477.0	300.0
2164.0	0.0	0.6	0.5	6.0	4010.0	0.6	1018570102.0	1000.0	20.0	0.05	360820315.0	300.0
2165.0	0.0	0.8	0.5	6.0	4010.0	0.6	761921378.0	1000.0	20.0	0.05	858956991.0	300.0
2166.0	0.0	0.0	0.5	6.0	6010.0	0.6	123248047.0	1000.0	20.0	0.05	1252642777.0	300.0
2167.0	0.0	0.2	0.5	6.0	6010.0	0.6	1899113050.0	1000.0	20.0	0.05	325865425.0	300.0
2168.0	0.0	0.4	0.5	6.0	6010.0	0.6	1283782933.0	1000.0	20.0	0.05	1427516572.0	300.0
2169.0	0.0	0.6	0.5	6.0	6010.0	0.6	900514369.0	1000.0	20.0	0.05	1505595604.0	300.0
2170.0	0.0	0.8	0.5	6.0	6010.0	0.6	882039274.0	1000.0	20.0	0.05	1083700324.0	300.0
2171.0	0.0	0.0	0.5	6.0	8010.0	0.6	15790544.0	1000.0	20.0	0.05	1485457634.0	300.0
2172.0	0.0	0.2	0.5	6.0	8010.0	0.6	1420222588.0	1000.0	20.0	0.05	82465257.0	300.0
2173.0	0.0	0.4	0.5	6.0	8010.0	0.6	790811084.0	1000.0	20.0	0.05	2102454868.0	300.0
2174.0	0.0	0.6	0.5	6.0	8010.0	0.6	903524888.0	1000.0	20.0	0.05	1077919550.0	300.0
2175.0	0.0	0.8	0.5	6.0	8010.0	0.6	1954060135.0	1000.0	20.0	0.05	1540308149.0	300.0
2176.0	0.0	0.0	0.5	6.0	10.0	0.8	1249986088.0	1000.0	20.0	0.05	1713272507.0	300.0
2177.0	0.0	0.2	0.5	6.0	10.0	0.8	1856212422.0	1000.0	20.0	0.05	981159663.0	300.0
2178.0	0.0	0.4	0.5	6.0	10.0	0.8	1020287445.0	1000.0	20.0	0.05	829038072.0	300.0
2179.0	0.0	0.6	0.5	6.0	10.0	0.8	2075985627.0	1000.0	20.0	0.05	1497153131.0	300.0
2180.0	0.0	0.8	0.5	6.0	10.0	0.8	178720175.0	1000.0	20.0	0.05	1853191679.0	300.0
2181.0	0.0	0.0	0.5	6.0	2010.0	0.8	1031994615.0	1000.0	20.0	0.05	147647891.0	300.0
2182.0	0.0	0.2	0.5	6.0	2010.0	0.8	1180508816.0	1000.0	20.0	0.05	895853468.0	300.0
2183.0	0.0	0.4	0.5	6.0	2010.0	0.8	1884952493.0	1000.0	20.0	0.05	438075076.0	300.0
2184.0	0.0	0.6	0.5	6.0	2010.0	0.8	1774819234.0	1000.0	20.0	0.05	1197627345.0	300.0
2185.0	0.0	0.8	0.5	6.0	2010.0	0.8	117274734.0	1000.0	20.0	0.05	2087021892.0	300.0
2186.0	0.0	0.0	0.5	6.0	4010.0	0.8	1100832854.0	1000.0	20.0	0.05	624653288.0	300.0
2187.0	0.0	0.2	0.5	6.0	4010.0	0.8	1008043517.0	1000.0	20.0	0.05	1842235562.0	300.0
2188.0	0.0	0.4	0.5	6.0	4010.0	0.8	654774474.0	1000.0	20.0	0.05	413769411.0	300.0
2189.0	0.0	0.6	0.5	6.0	4010.0	0.8	277178393.0	1000.0	20.0	0.05	639648188.0	300.0
2190.0	0.0	0.8	0.5	6.0	4010.0	0.8	1675140511.0	1000.0	20.0	0.05	1012809907.0	300.0
2191.0	0.0	0.0	0.5	6.0	6010.0	0.8	488513025.0	1000.0	20.0	0.05	356879570.0	300.0
2192.0	0.0	0.2	0.5	6.0	6010.0	0.8	714531110.0	1000.0	20.0	0.05	2018472220.0	300.0
2193.0	0.0	0.4	0.5	6.0	6010.0	0.8	736644256.0	1000.0	20.0	0.05	2121980294.0	300.0
2194.0	0.0	0.6	0.5	6.0	6010.0	0.8	1042024469.0	1000.0	20.0	0.05	384751585.0	300.0
2195.0	0.0	0.8	0.5	6.0	6010.0	0.8	1913708774.0	1000.0	20.0	0.05	988605636.0	300.0
2196.0	0.0	0.0	0.5	6.0	8010.0	0.8	1524007605.0	1000.0	20.0	0.05	2112504538.0	300.0
2197.0	0.0	0.2	0.5	6.0	8010.0	0.8	107750745.0	1000.0	20.0	0.05	207649987.0	300.0
2198.0	0.0	0.4	0.5	6.0	8010.0	0.8	1547169071.0	1000.0	20.0	0.05	605214587.0	300.0
2199.0	0.0	0.6	0.5	6.0	8010.0	0.8	395784237.0	1000.0	20.0	0.05	84528994.0	300.0
2200.0	0.0	0.8	0.5	6.0	8010.0	0.8	46915458.0	1000.0	20.0	0.05	1663195168.0	300.0
2201.0	0.0	0.0	0.5	18.0	10.0	0.2	288693588.0	1000.0	20.0	0.05	1004422375.0	300.0
2202.0	0.0	0.2	0.5	18.0	10.0	0.2	1301153503.0	1000.0	20.0	0.05	919878487.0	300.0
2203.0	0.0	0.4	0.5	18.0	10.0	0.2	58211094.0	1000.0	20.0	0.05	1682556664.0	300.0
2204.0	0.0	0.6	0.5	18.0	10.0	0.2	22576979.0	1000.0	20.0	0.05	1636146089.0	300.0
2205.0	0.0	0.8	0.5	18.0	10.0	0.2	1918356792.0	1000.0	20.0	0.05	929516653.0	300.0
2206.0	0.0	0.0	0.5	18.0	2010.0	0.2	1150068704.0	1000.0	20.0	0.05	1024314036.0	300.0
2207.0	0.0	0.2	0.5	18.0	2010.0	0.2	835819144.0	1000.0	20.0	0.05	1905729678.0	300.0
2208.0	0.0	0.4	0.5	18.0	2010.0	0.2	1919707596.0	1000.0	20.0	0.05	721160152.0	300.0
2209.0	0.0	0.6	0.5	18.0	2010.0	0.2	1320852239.0	1000.0	20.0	0.05	1990518832.0	300.0
2210.0	0.0	0.8	0.5	18.0	2010.0	0.2	2066004894.0	1000.0	20.0	0.05	1092981217.0	300.0
2211.0	0.0	0.0	0.5	18.0	4010.0	0.2	972433865.0	1000.0	20.0	0.05	598491487.0	300.0
2212.0	0.0	0.2	0.5	18.0	4010.0	0.2	2059161667.0	1000.0	20.0	0.05	306691384.0	300.0
2213.0	0.0	0.4	0.5	18.0	4010.0	0.2	1245174533.0	1000.0	20.0	0.05	606772080.0	300.0
2214.0	0.0	0.6	0.5	18.0	4010.0	0.2	599165742.0	1000.0	20.0	0.05	869663420.0	300.0
2215.0	0.0	0.8	0.5	18.0	4010.0	0.2	2144891496.0	1000.0	20.0	0.05	118039246.0	300.0
2216.0	0.0	0.0	0.5	18.0	6010.0	0.2	1242409094.0	1000.0	20.0	0.05	177322360.0	300.0
2217.0	0.0	0.2	0.5	18.0	6010.0	0.2	331830956.0	1000.0	20.0	0.05	943954230.0	300.0
2218.0	0.0	0.4	0.5	18.0	6010.0	0.2	1096204785.0	1000.0	20.0	0.05	555752466.0	300.0
2219.0	0.0	0.6	0.5	18.0	6010.0	0.2	679586514.0	1000.0	20.0	0.05	186760255.0	300.0
2220.0	0.0	0.8	0.5	18.0	6010.0	0.2	651159528.0	1000.0	20.0	0.05	2075668442.0	300.0
2221.0	0.0	0.0	0.5	18.0	8010.0	0.2	2028743653.0	1000.0	20.0	0.05	719145652.0	300.0
2222.0	0.0	0.2	0.5	18.0	8010.0	0.2	1225899493.0	1000.0	20.0	0.05	1953341228.0	300.0
2223.0	0.0	0.4	0.5	18.0	8010.0	0.2	13279659.0	1000.0	20.0	0.05	1740929710.0	300.0
2224.0	0.0	0.6	0.5	18.0	8010.0	0.2	2036608106.0	1000.0	20.0	0.05	196120522.0	300.0
2225.0	0.0	0.8	0.5	18.0	8010.0	0.2	346706266.0	1000.0	20.0	0.05	2063186974.0	300.0
2226.0	0.0	0.0	0.5	18.0	10.0	0.4	1154358669.0	1000.0	20.0	0.05	30487041.0	300.0
2227.0	0.0	0.2	0.5	18.0	10.0	0.4	553260505.0	1000.0	20.0	0.05	966246683.0	300.0
2228.0	0.0	0.4	0.5	18.0	10.0	0.4	1488010556.0	1000.0	20.0	0.05	1574449923.0	300.0
